Date,Close,Date,Close,Date,Close
8/8/2017 16:00,251.92,8/8/2017 16:00,989.84,8/8/2017 16:00,157.5
8/9/2017 16:00,251.52,8/9/2017 16:00,982.01,8/9/2017 16:00,157.49
8/10/2017 16:00,232.64,8/10/2017 16:00,956.92,8/10/2017 16:00,151.77
8/11/2017 16:00,240.16,8/11/2017 16:00,967.99,8/11/2017 16:00,151.7
8/14/2017 16:00,236.94,8/14/2017 16:00,983.3,8/14/2017 16:00,154.61
8/15/2017 16:00,236.07,8/15/2017 16:00,982.74,8/15/2017 16:00,157.75
8/16/2017 16:00,241.9,8/16/2017 16:00,978.18,8/16/2017 16:00,159.5
8/17/2017 16:00,234.19,8/17/2017 16:00,960.57,8/17/2017 16:00,163.92
8/18/2017 16:00,236.14,8/18/2017 16:00,958.47,8/18/2017 16:00,167.5
8/21/2017 16:00,241.95,8/21/2017 16:00,953.29,8/21/2017 16:00,169.25
8/22/2017 16:00,243.29,8/22/2017 16:00,966.9,8/22/2017 16:00,174.46
8/23/2017 16:00,243.54,8/23/2017 16:00,958,8/23/2017 16:00,175.8
8/24/2017 16:00,243.62,8/24/2017 16:00,952.45,8/24/2017 16:00,175
8/25/2017 16:00,246.41,8/25/2017 16:00,945.26,8/25/2017 16:00,171.74
8/28/2017 16:00,242.54,8/28/2017 16:00,946.02,8/28/2017 16:00,168.3
8/29/2017 16:00,240.9,8/29/2017 16:00,954.06,8/29/2017 16:00,167.41
8/30/2017 16:00,246.75,8/30/2017 16:00,967.59,8/30/2017 16:00,171.25
8/31/2017 16:00,258.47,8/31/2017 16:00,980.6,8/31/2017 16:00,171.74
9/1/2017 16:00,251.91,9/1/2017 16:00,978.25,9/1/2017 16:00,171.04
9/5/2017 16:00,256.63,9/5/2017 16:00,965.27,9/5/2017 16:00,169.92
9/6/2017 16:00,257.88,9/6/2017 16:00,967.8,9/6/2017 16:00,168.14
9/7/2017 16:00,258.68,9/7/2017 16:00,979.47,9/7/2017 16:00,170.48
9/8/2017 16:00,259.98,9/8/2017 16:00,965.9,9/8/2017 16:00,169
9/11/2017 16:00,285.26,9/11/2017 16:00,977.96,9/11/2017 16:00,174.06
9/12/2017 16:00,290.79,9/12/2017 16:00,982.58,9/12/2017 16:00,175.31
9/13/2017 16:00,292.21,9/13/2017 16:00,999.6,9/13/2017 16:00,178.97
9/14/2017 16:00,287.92,9/14/2017 16:00,992.21,9/14/2017 16:00,177.1
9/15/2017 16:00,282.71,9/15/2017 16:00,986.79,9/15/2017 16:00,176.7
9/18/2017 16:00,289.71,9/18/2017 16:00,974.19,9/18/2017 16:00,179.98
9/19/2017 16:00,289.97,9/19/2017 16:00,969.86,9/19/2017 16:00,180.07
9/20/2017 16:00,290.2,9/20/2017 16:00,973.21,9/20/2017 16:00,177.95
9/21/2017 16:00,281.87,9/21/2017 16:00,964.65,9/21/2017 16:00,177.39
9/22/2017 16:00,279.46,9/22/2017 16:00,955.1,9/22/2017 16:00,178.14
9/25/2017 16:00,270.22,9/25/2017 16:00,939.79,9/25/2017 16:00,169.59
9/26/2017 16:00,269.27,9/26/2017 16:00,938.6,9/26/2017 16:00,167.02
9/27/2017 16:00,267.4,9/27/2017 16:00,950.87,9/27/2017 16:00,170.99
9/28/2017 16:00,261.99,9/28/2017 16:00,956.4,9/28/2017 16:00,170.24
9/29/2017 16:00,258.93,9/29/2017 16:00,961.35,9/29/2017 16:00,172.71
10/2/2017 16:00,263.65,10/2/2017 16:00,959.19,10/2/2017 16:00,173.61
10/3/2017 16:00,264.36,10/3/2017 16:00,957.1,10/3/2017 16:00,178.56
10/4/2017 16:00,263.81,10/4/2017 16:00,965.45,10/4/2017 16:00,178.71
10/5/2017 16:00,270.23,10/5/2017 16:00,980.85,10/5/2017 16:00,178.89
10/6/2017 16:00,268.82,10/6/2017 16:00,989.58,10/6/2017 16:00,179.2
10/9/2017 16:00,269.92,10/9/2017 16:00,990.99,10/9/2017 16:00,182.09
10/10/2017 16:00,273.64,10/10/2017 16:00,987.2,10/10/2017 16:00,183.12
10/11/2017 16:00,274.49,10/11/2017 16:00,995,10/11/2017 16:00,184.69
10/12/2017 16:00,246.26,10/12/2017 16:00,1000.93,10/12/2017 16:00,180.53
10/13/2017 16:00,244.9,10/13/2017 16:00,1002.94,10/13/2017 16:00,178.45
10/16/2017 16:00,233,10/16/2017 16:00,1006.34,10/16/2017 16:00,179.56
10/17/2017 16:00,234.79,10/17/2017 16:00,1009.13,10/17/2017 16:00,175.32
10/18/2017 16:00,242.41,10/18/2017 16:00,997,10/18/2017 16:00,179.61
10/19/2017 16:00,236,10/19/2017 16:00,986.61,10/19/2017 16:00,177.93
10/20/2017 16:00,235.73,10/20/2017 16:00,982.91,10/20/2017 16:00,177.32
10/23/2017 16:00,226.35,10/23/2017 16:00,966.3,10/23/2017 16:00,173.13
10/24/2017 16:00,225.42,10/24/2017 16:00,975.9,10/24/2017 16:00,173.7
10/25/2017 16:00,221.51,10/25/2017 16:00,972.91,10/25/2017 16:00,170.22
10/26/2017 16:00,229,10/26/2017 16:00,972.43,10/26/2017 16:00,170.32
10/27/2017 16:00,236.05,10/27/2017 16:00,1100.95,10/27/2017 16:00,176.15
10/30/2017 16:00,234.5,10/30/2017 16:00,1110.85,10/30/2017 16:00,181.58
10/31/2017 16:00,240.31,10/31/2017 16:00,1105.28,10/31/2017 16:00,184.89
11/1/2017 16:00,239.02,11/1/2017 16:00,1103.68,11/1/2017 16:00,186.08
11/2/2017 16:00,236,11/2/2017 16:00,1094.22,11/2/2017 16:00,184.81
11/3/2017 16:00,267.35,11/3/2017 16:00,1111.6,11/3/2017 16:00,183.21
11/6/2017 16:00,268.53,11/6/2017 16:00,1120.66,11/6/2017 16:00,187.84
11/7/2017 16:00,265.63,11/7/2017 16:00,1123.17,11/7/2017 16:00,188.51
11/8/2017 16:00,260.1,11/8/2017 16:00,1132.88,11/8/2017 16:00,185.9
11/9/2017 16:00,266.41,11/9/2017 16:00,1129.13,11/9/2017 16:00,185.13
11/10/2017 16:00,270.87,11/10/2017 16:00,1125.35,11/10/2017 16:00,186.41
11/13/2017 16:00,267.08,11/13/2017 16:00,1129.17,11/13/2017 16:00,184.54
11/14/2017 16:00,262.49,11/14/2017 16:00,1136.84,11/14/2017 16:00,181.79
11/15/2017 16:00,263.54,11/15/2017 16:00,1126.69,11/15/2017 16:00,181.48
11/16/2017 16:00,262.48,11/16/2017 16:00,1137.29,11/16/2017 16:00,185.43
11/17/2017 16:00,269.73,11/17/2017 16:00,1129.88,11/17/2017 16:00,185.13
11/20/2017 16:00,265.84,11/20/2017 16:00,1126.31,11/20/2017 16:00,188
11/21/2017 16:00,268.76,11/21/2017 16:00,1139.49,11/21/2017 16:00,190.9
11/22/2017 16:00,265.89,11/22/2017 16:00,1156.16,11/22/2017 16:00,189.84
11/24/2017 13:00,271.38,11/24/2017 13:00,1186,11/24/2017 13:00,191.19
11/27/2017 16:00,272.62,11/27/2017 16:00,1195.83,11/27/2017 16:00,188.03
11/28/2017 16:00,269.84,11/28/2017 16:00,1193.6,11/28/2017 16:00,186.69
11/29/2017 16:00,267.7,11/29/2017 16:00,1161.27,11/29/2017 16:00,179.91
11/30/2017 16:00,275.14,11/30/2017 16:00,1176.75,11/30/2017 16:00,177.08
12/1/2017 16:00,272.91,12/1/2017 16:00,1162.35,12/1/2017 16:00,174.61
12/4/2017 16:00,271.73,12/4/2017 16:00,1133.95,12/4/2017 16:00,169.58
12/5/2017 16:00,270.8,12/5/2017 16:00,1141.57,12/5/2017 16:00,168.96
12/6/2017 16:00,272.21,12/6/2017 16:00,1152.35,12/6/2017 16:00,172.63
12/7/2017 16:00,272.68,12/7/2017 16:00,1159.79,12/7/2017 16:00,174.47
12/8/2017 16:00,276.45,12/8/2017 16:00,1162,12/8/2017 16:00,177.62
12/11/2017 16:00,288.8,12/11/2017 16:00,1168.92,12/11/2017 16:00,179.29
12/12/2017 16:00,295.12,12/12/2017 16:00,1165.08,12/12/2017 16:00,174.64
12/13/2017 16:00,318.94,12/13/2017 16:00,1164.13,12/13/2017 16:00,176.47
12/14/2017 16:00,321.01,12/14/2017 16:00,1174.26,12/14/2017 16:00,171.75
12/15/2017 16:00,318.91,12/15/2017 16:00,1179.14,12/15/2017 16:00,173.55
12/18/2017 16:00,326.12,12/18/2017 16:00,1190.58,12/18/2017 16:00,173.37
12/19/2017 16:00,329.28,12/19/2017 16:00,1187.38,12/19/2017 16:00,171.28
12/20/2017 16:00,314.9,12/20/2017 16:00,1177.62,12/20/2017 16:00,172.64
12/21/2017 16:00,318.54,12/21/2017 16:00,1174.76,12/21/2017 16:00,175.32
12/22/2017 16:00,314.83,12/22/2017 16:00,1168.36,12/22/2017 16:00,176.29
12/26/2017 16:00,318.49,12/26/2017 16:00,1176.76,12/26/2017 16:00,172.33
12/27/2017 16:00,319,12/27/2017 16:00,1182.26,12/27/2017 16:00,172.97
12/28/2017 16:00,315.57,12/28/2017 16:00,1186.1,12/28/2017 16:00,172.3
12/29/2017 16:00,314.66,12/29/2017 16:00,1169.47,12/29/2017 16:00,172.43
1/2/2018 16:00,322.58,1/2/2018 16:00,1189.01,1/2/2018 16:00,183.65
1/3/2018 16:00,329.28,1/3/2018 16:00,1204.2,1/3/2018 16:00,184
1/4/2018 16:00,325.88,1/4/2018 16:00,1209.59,1/4/2018 16:00,185.71
1/5/2018 16:00,330.87,1/5/2018 16:00,1229.14,1/5/2018 16:00,190.7
1/8/2018 16:00,340.79,1/8/2018 16:00,1246.87,1/8/2018 16:00,190.33
1/9/2018 16:00,337.65,1/9/2018 16:00,1252.7,1/9/2018 16:00,190.8
1/10/2018 16:00,339.55,1/10/2018 16:00,1254.33,1/10/2018 16:00,189.79
1/11/2018 16:00,342.02,1/11/2018 16:00,1276.68,1/11/2018 16:00,188.75
1/12/2018 16:00,342.47,1/12/2018 16:00,1305.2,1/12/2018 16:00,187.79
1/16/2018 16:00,339.85,1/16/2018 16:00,1304.86,1/16/2018 16:00,182.4
1/17/2018 16:00,340.45,1/17/2018 16:00,1295,1/17/2018 16:00,183.83
1/18/2018 16:00,341.88,1/18/2018 16:00,1293.32,1/18/2018 16:00,184.4
1/19/2018 16:00,345.31,1/19/2018 16:00,1294.58,1/19/2018 16:00,184.05
1/22/2018 16:00,352.27,1/22/2018 16:00,1327.31,1/22/2018 16:00,184.02
1/23/2018 16:00,355.43,1/23/2018 16:00,1362.54,1/23/2018 16:00,192.28
1/24/2018 16:00,355.6,1/24/2018 16:00,1357.51,1/24/2018 16:00,195.53
1/25/2018 16:00,360.06,1/25/2018 16:00,1377.95,1/25/2018 16:00,198.33
1/26/2018 16:00,381.86,1/26/2018 16:00,1402.05,1/26/2018 16:00,205.22
1/29/2018 16:00,390.27,1/29/2018 16:00,1417.68,1/29/2018 16:00,203.01
1/30/2018 16:00,386.37,1/30/2018 16:00,1437.82,1/30/2018 16:00,199.66
1/31/2018 16:00,387.1,1/31/2018 16:00,1450.89,1/31/2018 16:00,204.29
2/1/2018 16:00,378.76,2/1/2018 16:00,1390,2/1/2018 16:00,192.22
2/2/2018 16:00,368.39,2/2/2018 16:00,1429.95,2/2/2018 16:00,187.31
2/5/2018 16:00,351.99,2/5/2018 16:00,1390,2/5/2018 16:00,180.53
2/6/2018 16:00,350.46,2/6/2018 16:00,1442.84,2/6/2018 16:00,185.17
2/7/2018 16:00,343.55,2/7/2018 16:00,1416.78,2/7/2018 16:00,180.3
2/8/2018 16:00,345.31,2/8/2018 16:00,1350.5,2/8/2018 16:00,173.7
2/9/2018 16:00,335.86,2/9/2018 16:00,1339.6,2/9/2018 16:00,176.67
2/12/2018 16:00,353.45,2/12/2018 16:00,1386.23,2/12/2018 16:00,177.44
2/13/2018 16:00,366.51,2/13/2018 16:00,1414.51,2/13/2018 16:00,179.25
2/14/2018 16:00,375.71,2/14/2018 16:00,1451.05,2/14/2018 16:00,186.76
2/15/2018 16:00,379.05,2/15/2018 16:00,1461.76,2/15/2018 16:00,187.45
2/16/2018 16:00,369.87,2/16/2018 16:00,1448.69,2/16/2018 16:00,183.68
2/20/2018 16:00,375.78,2/20/2018 16:00,1468.35,2/20/2018 16:00,187.19
2/21/2018 16:00,373.34,2/21/2018 16:00,1482.92,2/21/2018 16:00,188.82
2/22/2018 16:00,369.5,2/22/2018 16:00,1485.34,2/22/2018 16:00,188.75
2/23/2018 16:00,387.26,2/23/2018 16:00,1500,2/23/2018 16:00,193.29
2/26/2018 16:00,392.56,2/26/2018 16:00,1521.95,2/26/2018 16:00,194.19
2/27/2018 16:00,375.44,2/27/2018 16:00,1511.98,2/27/2018 16:00,188.26
2/28/2018 16:00,387.97,2/28/2018 16:00,1512.45,2/28/2018 16:00,186.14
3/1/2018 16:00,385.38,3/1/2018 16:00,1493.45,3/1/2018 16:00,181.99
3/2/2018 16:00,388.96,3/2/2018 16:00,1500.25,3/2/2018 16:00,179.76
3/5/2018 16:00,390.89,3/5/2018 16:00,1523.61,3/5/2018 16:00,181.6
3/6/2018 16:00,410.25,3/6/2018 16:00,1537.64,3/6/2018 16:00,187.37
3/7/2018 16:00,407.88,3/7/2018 16:00,1545,3/7/2018 16:00,189.05
3/8/2018 16:00,397.32,3/8/2018 16:00,1551.86,3/8/2018 16:00,187.18
3/9/2018 16:00,413.94,3/9/2018 16:00,1578.89,3/9/2018 16:00,190.55
3/12/2018 16:00,410.05,3/12/2018 16:00,1598.39,3/12/2018 16:00,192.74
3/13/2018 16:00,406.41,3/13/2018 16:00,1588.18,3/13/2018 16:00,188.41
3/14/2018 16:00,404.97,3/14/2018 16:00,1591,3/14/2018 16:00,192.56
3/15/2018 16:00,387.11,3/15/2018 16:00,1582.32,3/15/2018 16:00,199.06
3/16/2018 16:00,378.44,3/16/2018 16:00,1571.68,3/16/2018 16:00,200.28
3/19/2018 16:00,366.51,3/19/2018 16:00,1544.93,3/19/2018 16:00,194.53
3/20/2018 16:00,364.73,3/20/2018 16:00,1586.51,3/20/2018 16:00,198.95
3/21/2018 16:00,361.85,3/21/2018 16:00,1581.86,3/21/2018 16:00,195.3
3/22/2018 16:00,350.6,3/22/2018 16:00,1544.92,3/22/2018 16:00,184.65
3/23/2018 16:00,344.73,3/23/2018 16:00,1495.56,3/23/2018 16:00,181.2
3/26/2018 16:00,353.4,3/26/2018 16:00,1555.86,3/26/2018 16:00,190.5
3/27/2018 16:00,352.21,3/27/2018 16:00,1497.05,3/27/2018 16:00,181.89
3/28/2018 16:00,341.22,3/28/2018 16:00,1431.42,3/28/2018 16:00,178.91
3/29/2018 16:00,356.39,3/29/2018 16:00,1447.34,3/29/2018 16:00,183.54
4/2/2018 16:00,347.2,4/2/2018 16:00,1371.99,4/2/2018 16:00,177.61
4/3/2018 16:00,342.87,4/3/2018 16:00,1392.05,4/3/2018 16:00,174.67
4/4/2018 16:00,355.48,4/4/2018 16:00,1410.57,4/4/2018 16:00,172.07
4/5/2018 16:00,351.96,4/5/2018 16:00,1451.75,4/5/2018 16:00,172.57
4/6/2018 16:00,342.54,4/6/2018 16:00,1405.23,4/6/2018 16:00,167.52
4/9/2018 16:00,342.67,4/9/2018 16:00,1406.08,4/9/2018 16:00,169.87
4/10/2018 16:00,347.83,4/10/2018 16:00,1436.22,4/10/2018 16:00,177.1
4/11/2018 16:00,328.7,4/11/2018 16:00,1427.05,4/11/2018 16:00,175.36
4/12/2018 16:00,327.4,4/12/2018 16:00,1448.5,4/12/2018 16:00,175.92
4/13/2018 16:00,329.67,4/13/2018 16:00,1430.79,4/13/2018 16:00,172.04
4/16/2018 16:00,322.78,4/16/2018 16:00,1441.5,4/16/2018 16:00,174.7
4/17/2018 16:00,337.54,4/17/2018 16:00,1503.83,4/17/2018 16:00,178.7
4/18/2018 16:00,345.1,4/18/2018 16:00,1527.84,4/18/2018 16:00,182.68
4/19/2018 16:00,330,4/19/2018 16:00,1556.91,4/19/2018 16:00,181.39
4/20/2018 16:00,324.49,4/20/2018 16:00,1527.49,4/20/2018 16:00,179.11
4/23/2018 16:00,330.46,4/23/2018 16:00,1517.86,4/23/2018 16:00,175.57
4/24/2018 16:00,328.77,4/24/2018 16:00,1460.09,4/24/2018 16:00,173.09
4/25/2018 16:00,336.13,4/25/2018 16:00,1460.17,4/25/2018 16:00,170.22
4/26/2018 16:00,344.45,4/26/2018 16:00,1517.96,4/26/2018 16:00,173.9
4/27/2018 16:00,341.17,4/27/2018 16:00,1572.62,4/27/2018 16:00,177.16
4/30/2018 16:00,339.61,4/30/2018 16:00,1566.13,4/30/2018 16:00,178.54
5/1/2018 16:00,339.46,5/1/2018 16:00,1582.26,5/1/2018 16:00,179.5
5/2/2018 16:00,333.25,5/2/2018 16:00,1569.68,5/2/2018 16:00,181.45
5/3/2018 16:00,330.59,5/3/2018 16:00,1572.08,5/3/2018 16:00,182.45
5/4/2018 16:00,329.97,5/4/2018 16:00,1580.95,5/4/2018 16:00,188.89
5/7/2018 16:00,339.31,5/7/2018 16:00,1600.14,5/7/2018 16:00,195.35
5/8/2018 16:00,333.44,5/8/2018 16:00,1592.39,5/8/2018 16:00,196.31
5/9/2018 16:00,325.31,5/9/2018 16:00,1608,5/9/2018 16:00,195.43
5/10/2018 16:00,316.63,5/10/2018 16:00,1609.08,5/10/2018 16:00,195.96
5/11/2018 16:00,309.01,5/11/2018 16:00,1602.91,5/11/2018 16:00,194.36
5/14/2018 16:00,298.58,5/14/2018 16:00,1601.54,5/14/2018 16:00,198.64
5/15/2018 16:00,290.75,5/15/2018 16:00,1576.12,5/15/2018 16:00,196.61
5/16/2018 16:00,305.13,5/16/2018 16:00,1587.28,5/16/2018 16:00,198.11
5/17/2018 16:00,298.85,5/17/2018 16:00,1581.76,5/17/2018 16:00,196.02
5/18/2018 16:00,295.37,5/18/2018 16:00,1574.37,5/18/2018 16:00,195
5/21/2018 16:00,290.6,5/21/2018 16:00,1585.46,5/21/2018 16:00,197.64
5/22/2018 16:00,294.76,5/22/2018 16:00,1581.4,5/22/2018 16:00,195.87
5/23/2018 16:00,304.79,5/23/2018 16:00,1601.86,5/23/2018 16:00,196.8
5/24/2018 16:00,314.93,5/24/2018 16:00,1603.07,5/24/2018 16:00,197.37
5/25/2018 16:00,314.7,5/25/2018 16:00,1610.15,5/25/2018 16:00,199.2
5/29/2018 16:00,297.71,5/29/2018 16:00,1612.87,5/29/2018 16:00,198
5/30/2018 16:00,302.27,5/30/2018 16:00,1624.89,5/30/2018 16:00,197.98
5/31/2018 16:00,302.27,5/31/2018 16:00,1629.62,5/31/2018 16:00,198.01
6/1/2018 16:00,296.66,6/1/2018 16:00,1641.54,6/1/2018 16:00,204.34
6/4/2018 16:00,307.65,6/4/2018 16:00,1665.27,6/4/2018 16:00,208.95
6/5/2018 16:00,307.02,6/5/2018 16:00,1696.35,6/5/2018 16:00,208.37
6/6/2018 16:00,315,6/6/2018 16:00,1695.75,6/6/2018 16:00,208.3
6/7/2018 16:00,288.85,6/7/2018 16:00,1689.3,6/7/2018 16:00,203.62
6/8/2018 16:00,288.8,6/8/2018 16:00,1683.99,6/8/2018 16:00,205.07
6/11/2018 16:00,297.73,6/11/2018 16:00,1689.12,6/11/2018 16:00,205.7
6/12/2018 16:00,301.14,6/12/2018 16:00,1698.75,6/12/2018 16:00,209.08
6/13/2018 16:00,291,6/13/2018 16:00,1704.86,6/13/2018 16:00,206.62
6/14/2018 16:00,305,6/14/2018 16:00,1723.86,6/14/2018 16:00,210.86
6/15/2018 16:00,303.82,6/15/2018 16:00,1715.97,6/15/2018 16:00,208
6/18/2018 16:00,294.58,6/18/2018 16:00,1723.79,6/18/2018 16:00,208.57
6/19/2018 16:00,295.26,6/19/2018 16:00,1734.78,6/19/2018 16:00,204.43
6/20/2018 16:00,296.48,6/20/2018 16:00,1734.78,6/20/2018 16:00,206.23
6/21/2018 16:00,287.37,6/21/2018 16:00,1730.22,6/21/2018 16:00,202.21
6/22/2018 16:00,290.86,6/22/2018 16:00,1715.67,6/22/2018 16:00,202.01
6/25/2018 16:00,288.27,6/25/2018 16:00,1663.15,6/25/2018 16:00,191.25
6/26/2018 16:00,298.35,6/26/2018 16:00,1691.09,6/26/2018 16:00,191.42
6/27/2018 16:00,285.35,6/27/2018 16:00,1660.51,6/27/2018 16:00,185.02
6/28/2018 16:00,296.8,6/28/2018 16:00,1701.45,6/28/2018 16:00,188.38
6/29/2018 16:00,298.93,6/29/2018 16:00,1699.8,6/29/2018 16:00,185.53
7/2/2018 16:00,295.7,7/2/2018 16:00,1713.78,7/2/2018 16:00,186.36
7/3/2018 13:00,297.43,7/3/2018 13:00,1693.96,7/3/2018 13:00,184.75
7/5/2018 16:00,304.46,7/5/2018 16:00,1699.73,7/5/2018 16:00,186.88
7/6/2018 16:00,312.91,7/6/2018 16:00,1710.63,7/6/2018 16:00,192.27
7/9/2018 16:00,309.77,7/9/2018 16:00,1739.02,7/9/2018 16:00,192.75
7/10/2018 16:00,308.15,7/10/2018 16:00,1743.07,7/10/2018 16:00,192.55
7/11/2018 16:00,303.24,7/11/2018 16:00,1755,7/11/2018 16:00,187.42
7/12/2018 16:00,318.05,7/12/2018 16:00,1796.62,7/12/2018 16:00,190.17
7/13/2018 16:00,327.68,7/13/2018 16:00,1813.03,7/13/2018 16:00,190.04
7/16/2018 16:00,343.25,7/16/2018 16:00,1822.49,7/16/2018 16:00,190.35
7/17/2018 16:00,359.8,7/17/2018 16:00,1843.93,7/17/2018 16:00,192.66
7/18/2018 16:00,369.35,7/18/2018 16:00,1842.92,7/18/2018 16:00,190.79
7/19/2018 16:00,374.61,7/19/2018 16:00,1812.97,7/19/2018 16:00,187.34
7/20/2018 16:00,373.46,7/20/2018 16:00,1813.7,7/20/2018 16:00,187.25
7/23/2018 16:00,363.29,7/23/2018 16:00,1802,7/23/2018 16:00,187.04
7/24/2018 16:00,353,7/24/2018 16:00,1829.24,7/24/2018 16:00,189
7/25/2018 16:00,364.99,7/25/2018 16:00,1863.61,7/25/2018 16:00,197.98
7/26/2018 16:00,363.73,7/26/2018 16:00,1808,7/26/2018 16:00,194.18
7/27/2018 16:00,354.57,7/27/2018 16:00,1817.27,7/27/2018 16:00,189.42
7/30/2018 16:00,343.25,7/30/2018 16:00,1779.22,7/30/2018 16:00,184.82
7/31/2018 16:00,342.91,7/31/2018 16:00,1777.44,7/31/2018 16:00,187.23
8/1/2018 16:00,346.14,8/1/2018 16:00,1797.17,8/1/2018 16:00,185.27
8/2/2018 16:00,339.27,8/2/2018 16:00,1834.33,8/2/2018 16:00,182.6
8/3/2018 16:00,343.88,8/3/2018 16:00,1823.29,8/3/2018 16:00,180.84
8/6/2018 16:00,348.52,8/6/2018 16:00,1847.75,8/6/2018 16:00,178.62
8/7/2018 16:00,347.42,8/7/2018 16:00,1862.48,8/7/2018 16:00,179.92
8/8/2018 16:00,344.43,8/8/2018 16:00,1886.52,8/8/2018 16:00,177.52
8/9/2018 16:00,384.39,8/9/2018 16:00,1898.52,8/9/2018 16:00,177.19
8/10/2018 16:00,372.35,8/10/2018 16:00,1886.3,8/10/2018 16:00,180.01
8/13/2018 16:00,358.86,8/13/2018 16:00,1896.2,8/13/2018 16:00,177.68
8/14/2018 16:00,363.51,8/14/2018 16:00,1919.65,8/14/2018 16:00,172.53
8/15/2018 16:00,344.79,8/15/2018 16:00,1882.62,8/15/2018 16:00,169.83
8/16/2018 16:00,334.8,8/16/2018 16:00,1886.52,8/16/2018 16:00,171.99
8/17/2018 16:00,324.2,8/17/2018 16:00,1882.22,8/17/2018 16:00,172.78
8/20/2018 16:00,319.75,8/20/2018 16:00,1876.71,8/20/2018 16:00,176.29
8/21/2018 16:00,328.45,8/21/2018 16:00,1883.42,8/21/2018 16:00,177.92
8/22/2018 16:00,344.93,8/22/2018 16:00,1904.9,8/22/2018 16:00,177.85
8/23/2018 16:00,348.33,8/23/2018 16:00,1902.9,8/23/2018 16:00,172.23
8/24/2018 16:00,367.54,8/24/2018 16:00,1905.39,8/24/2018 16:00,174.23
8/27/2018 16:00,374.85,8/27/2018 16:00,1927.68,8/27/2018 16:00,180.65
8/28/2018 16:00,378.18,8/28/2018 16:00,1932.82,8/28/2018 16:00,178.19
8/29/2018 16:00,377.44,8/29/2018 16:00,1998.1,8/29/2018 16:00,178.5
8/30/2018 16:00,340.15,8/30/2018 16:00,2002.38,8/30/2018 16:00,174.6
8/31/2018 16:00,342.41,8/31/2018 16:00,2012.71,8/31/2018 16:00,175.01
9/4/2018 16:00,342.27,9/4/2018 16:00,2039.51,9/4/2018 16:00,170.44
9/5/2018 16:00,328,9/5/2018 16:00,1994.82,9/5/2018 16:00,164.23
9/6/2018 16:00,320.76,9/6/2018 16:00,1958.31,9/6/2018 16:00,159.87
9/7/2018 16:00,326.5,9/7/2018 16:00,1952.07,9/7/2018 16:00,162.37
9/10/2018 16:00,319.43,9/10/2018 16:00,1939.01,9/10/2018 16:00,156.36
9/11/2018 16:00,318.73,9/11/2018 16:00,1987.15,9/11/2018 16:00,157.46
9/12/2018 16:00,316.9,9/12/2018 16:00,1990,9/12/2018 16:00,161.46
9/13/2018 16:00,320.67,9/13/2018 16:00,1989.87,9/13/2018 16:00,165.53
9/14/2018 16:00,325.04,9/14/2018 16:00,1970.19,9/14/2018 16:00,164.74
9/17/2018 16:00,322.26,9/17/2018 16:00,1908.03,9/17/2018 16:00,158.89
9/18/2018 16:00,315.08,9/18/2018 16:00,1941.05,9/18/2018 16:00,156.65
9/19/2018 16:00,315.81,9/19/2018 16:00,1926.42,9/19/2018 16:00,162.63
9/20/2018 16:00,323.08,9/20/2018 16:00,1944.3,9/20/2018 16:00,165.88
9/21/2018 16:00,319.68,9/21/2018 16:00,1915.01,9/21/2018 16:00,164.63
9/24/2018 16:00,331.38,9/24/2018 16:00,1934.36,9/24/2018 16:00,163.16
9/25/2018 16:00,319.62,9/25/2018 16:00,1974.55,9/25/2018 16:00,164.25
9/26/2018 16:00,330.75,9/26/2018 16:00,1974.85,9/26/2018 16:00,165.4
9/27/2018 16:00,340.08,9/27/2018 16:00,2012.98,9/27/2018 16:00,166.32
9/28/2018 16:00,340.47,9/28/2018 16:00,2003,9/28/2018 16:00,164.76
10/1/2018 16:00,332.49,10/1/2018 16:00,2004.36,10/1/2018 16:00,162
10/2/2018 16:00,353.9,10/2/2018 16:00,1971.31,10/2/2018 16:00,160.23
10/3/2018 16:00,354.1,10/3/2018 16:00,1952.76,10/3/2018 16:00,162.37
10/4/2018 16:00,339.46,10/4/2018 16:00,1909.42,10/4/2018 16:00,156.13
10/5/2018 16:00,335.64,10/5/2018 16:00,1889.65,10/5/2018 16:00,154.63
10/8/2018 16:00,339.5,10/8/2018 16:00,1864.42,10/8/2018 16:00,151.14
10/9/2018 16:00,340.06,10/9/2018 16:00,1870.32,10/9/2018 16:00,146.94
10/10/2018 16:00,319.07,10/10/2018 16:00,1755.25,10/10/2018 16:00,138.29
10/11/2018 16:00,304.86,10/11/2018 16:00,1719.36,10/11/2018 16:00,141.9
10/12/2018 16:00,303.42,10/12/2018 16:00,1788.61,10/12/2018 16:00,147.29
10/15/2018 16:00,294.75,10/15/2018 16:00,1760.95,10/15/2018 16:00,144.16
10/16/2018 16:00,308.6,10/16/2018 16:00,1819.96,10/16/2018 16:00,149.6
10/17/2018 16:00,313.37,10/17/2018 16:00,1831.73,10/17/2018 16:00,148.14
10/18/2018 16:00,298.76,10/18/2018 16:00,1770.72,10/18/2018 16:00,142.02
10/19/2018 16:00,301.87,10/19/2018 16:00,1764.03,10/19/2018 16:00,142.93
10/22/2018 16:00,313.56,10/22/2018 16:00,1789.3,10/22/2018 16:00,148.8
10/23/2018 16:00,306.86,10/23/2018 16:00,1768.7,10/23/2018 16:00,146.65
